"Source","Destination","Alt Text","Anchor","Target","Rel"
"https://offlimits.co.in/collections/women-clothing","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/pages/privacy-policy","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/women","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/women","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/women","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/women","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/women","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/men-running-shoes","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women-bestsellers","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/men-gym-training","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/women-running-gym","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/pages/return-exchange","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://www.instagram.com/offlimits_tribe/","instagram","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://www.youtube.com/@OFF_LIMITS_Tribe","","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://www.facebook.com/profile.php?id=61580311965970","facebook","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://in.pinterest.com/offlimits0159/_created/","pinterest","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://twitter.com/OfflimitsT","","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://www.greenhonchos.com/","","","_blank",""
"https://offlimits.co.in/collections/white-shoes-for-men","https://www.greenhonchos.com/","","","_blank",""
