"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.strique.io/for","text/html; charset=utf-8","200","OK","Indexable","","7","0.209","",""
"https://www.strique.io/_next/static/chunks/7642-eedec7de89ba12af.js","application/javascript","200","OK","Indexable","","0","0.223","",""
"https://www.linkedin.com/company/strique","text/html; charset=utf-8","200","OK","Indexable","","49","0.824","",""
"https://www.strique.io/_next/static/chunks/webpack-9e1b561f9d1ddec8.js","application/javascript","200","OK","Indexable","","0","0.194","",""
"https://www.strique.io/pricing","text/html; charset=utf-8","200","OK","Indexable","","150","0.215","",""
"https://www.strique.io/solutions","text/html; charset=utf-8","200","OK","Indexable","","106","0.285","",""
"https://www.strique.io/privacy-policy","text/html; charset=utf-8","200","OK","Indexable","","106","0.341","",""
"https://www.strique.io/trust-center","text/html; charset=utf-8","200","OK","Indexable","","102","0.735","",""
"https://www.google.com/s2/favicons?domain=n8n.io&sz=64","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/images/figma/crimzon-logo.png","image/png","200","OK","Indexable","","0","0.212","",""
"https://www.strique.io/about","text/html; charset=utf-8","200","OK","Indexable","","49","0.301","",""
"https://www.google.com/s2/favicons?domain=ads.google.com&sz=64","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/_next/static/chunks/2c3511fe-5e924dd31e2cd67a.js","application/javascript","200","OK","Indexable","","0","0.046","",""
"https://www.strique.io/images/figma/inc5-logo.png","image/png","200","OK","Indexable","","0","0.265","",""
"https://www.google.com/s2/favicons?domain=shopify.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/ad%20examples/ad-8.png","image/png","200","OK","Indexable","","0","2.999","",""
"https://www.strique.io/security","text/html; charset=utf-8","200","OK","Indexable","","49","0.209","",""
"https://www.strique.io/_next/static/chunks/app/layout-08221f52ccadf891.js","application/javascript","200","OK","Indexable","","0","0.279","",""
"https://www.strique.io/careers","text/html; charset=utf-8","200","OK","Indexable","","57","0.305","",""
"https://www.strique.io/customers/crimzon","text/html; charset=utf-8","200","OK","Indexable","","4","0.206","",""
"https://www.google.com/s2/favicons?domain=hubspot.com&sz=64","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/_next/static/chunks/app/page-8e9f37411eb9c4ff.js","application/javascript","200","OK","Indexable","","0","0.021","",""
"https://www.googletagmanager.com/ns.html?id=GTM-TPWTGTGG","text/html; charset=UTF-8","200","OK","Indexable","","0","0.114","",""
"https://www.google.com/s2/favicons?domain=notion.so&sz=64","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.google.com/s2/favicons?domain=zapier.com&sz=64","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/images/figma/powerlook-logo.png","image/png","200","OK","Indexable","","0","0.068","",""
"https://www.strique.io/_next/static/chunks/8903-602387cd0f3b41b8.js","application/javascript","200","OK","Indexable","","0","0.158","",""
"https://www.strique.io/images/figma/chemistry-logo.png","image/png","200","OK","Indexable","","0","0.165","",""
"https://www.strique.io/images/figma/cottonworld-logo.png","image/png","200","OK","Indexable","","0","0.208","",""
"https://www.strique.io/images/footer-iso-ring.png","image/png","200","OK","Indexable","","0","0.329","",""
"https://www.strique.io/integrations","text/html; charset=utf-8","200","OK","Indexable","","55","0.339","",""
"https://www.strique.io/_next/static/chunks/polyfills-42372ed130431b0a.js","application/javascript","200","OK","Indexable","","0","0.353","",""
"https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fcrimzon","","302","Found","Non-Indexable","Redirected","2","0.329","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%2F%3Furl%3Dhttps%3A%2F%2Fwww.strique.io%2Fcustomers%2Fcrimzon","HTTP Redirect"
"https://www.strique.io/integrations/hubspot","text/html; charset=utf-8","200","OK","Indexable","","1","0.212","",""
"https://www.strique.io/_next/static/chunks/app/integrations/page-ec8c75374b0c7bf9.js","application/javascript","200","OK","Indexable","","0","0.284","",""
"https://twitter.com/intent/tweet?text=Crimzon%20grew%20revenue%20163%%20and%20lifted%20ROAS%2021%%20while%20scaling%20spend%202×.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fcrimzon","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.258","https://x.com/intent/tweet?text=Crimzon%20grew%20revenue%20163%%20and%20lifted%20ROAS%2021%%20while%20scaling%20spend%202×.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fcrimzon","HTTP Redirect"
"https://www.strique.io/contact?intent=careers","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","1","0.078","",""
"https://www.strique.io/integrations/google-ads","text/html; charset=utf-8","200","OK","Indexable","","1","0.216","",""
"https://www.strique.io/integrations/meta-ads","text/html; charset=utf-8","200","OK","Indexable","","1","0.268","",""
"https://www.strique.io/careers/ai-apprentice-program","text/html; charset=utf-8","200","OK","Indexable","","1","0.284","",""
"https://www.strique.io/careers/founding-customer-engineer","text/html; charset=utf-8","200","OK","Indexable","","1","0.217","",""
"https://www.strique.io/careers/revenue-marketer","text/html; charset=utf-8","200","OK","Indexable","","1","0.330","",""
"https://www.strique.io/careers/senior-full-stack-engineer","text/html; charset=utf-8","200","OK","Indexable","","1","0.185","",""
"https://www.strique.io/careers/product-designer","text/html; charset=utf-8","200","OK","Indexable","","1","0.204","",""
"https://x.com/strique_io","text/html; charset=UTF-8","200","OK","Indexable","","49","0.715","",""
"https://www.strique.io/_next/static/chunks/app/security/page-9311fbcda3855c5e.js","application/javascript","200","OK","Indexable","","0","0.084","",""
"https://www.strique.io/_next/static/chunks/app/careers/page-72bbdb2d1df08ea2.js","application/javascript","200","OK","Indexable","","0","0.208","",""
"https://www.strique.io/careers/agent-infrastructure-engineer","text/html; charset=utf-8","200","OK","Indexable","","1","0.262","",""
"https://www.strique.io/careers/applied-ml-researcher","text/html; charset=utf-8","200","OK","Indexable","","1","0.169","",""
"https://www.strique.io/careers/founding-growth-engineer","text/html; charset=utf-8","200","OK","Indexable","","1","0.213","",""
"https://www.strique.io/images/sub-processors/mailchimp.svg","image/svg+xml","200","OK","Indexable","","0","0.162","",""
"https://www.strique.io/_next/static/chunks/app/about/page-21035b4f330669fc.js","application/javascript","200","OK","Indexable","","0","0.246","",""
"https://www.strique.io/images/sub-processors/microsoft-azure.svg","image/svg+xml","200","OK","Indexable","","0","0.210","",""
"https://www.strique.io/images/sub-processors/github.svg","image/svg+xml","200","OK","Indexable","","0","0.268","",""
"https://www.strique.io/images/sub-processors/scrut.png","image/png","200","OK","Indexable","","0","0.257","",""
"https://www.strique.io/images/sub-processors/neon.svg","image/svg+xml","200","OK","Indexable","","0","0.254","",""
"https://slack.com/","text/html","302","Found","Non-Indexable","Redirected","1","0.231","https://slack.com/intl/en-in/","HTTP Redirect"
"https://mailchimp.com/","text/html; charset=UTF-8","200","OK","Indexable","","1","0.101","",""
"https://clerk.com/","text/html; charset=utf-8","200","OK","Indexable","","1","0.263","",""
"https://github.com/","text/html; charset=utf-8","200","OK","Indexable","","1","0.037","",""
"https://www.strique.io/_next/static/chunks/app/trust-center/page-1d2c1a6b90da9033.js","application/javascript","200","OK","Indexable","","0","0.244","",""
"https://openai.com/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.018","",""
"https://www.opportunehr.com/","text/html; charset=UTF-8","200","OK","Indexable","","1","0.715","",""
"https://www.microsoft.com/en-in/security/business/microsoft-entra","text/html; charset=utf-8","200","OK","Indexable","","1","0.554","",""
"https://www.strique.io/images/sub-processors/clerk.svg","image/svg+xml","200","OK","Indexable","","0","0.193","",""
"https://www.strique.io/images/sub-processors/opportune.png","image/png","200","OK","Indexable","","0","0.270","",""
"https://www.strique.io/images/sub-processors/vercel.svg","image/svg+xml","200","OK","Indexable","","0","0.298","",""
"https://app.scrut.io/","text/html","200","OK","Indexable","","1","0.013","",""
"https://neon.com/","text/html; charset=utf-8","200","OK","Indexable","","1","0.054","",""
"https://www.strique.io/images/sub-processors/stripe.svg","image/svg+xml","200","OK","Indexable","","0","0.073","",""
"https://www.strique.io/images/sub-processors/slack.svg","image/svg+xml","200","OK","Indexable","","0","0.255","",""
"https://www.strique.io/images/sub-processors/google-cloud.svg","image/svg+xml","200","OK","Indexable","","0","0.225","",""
"https://www.strique.io/images/sub-processors/openai.svg","image/svg+xml","200","OK","Indexable","","0","0.308","",""
"https://www.strique.io/_next/static/chunks/app/privacy-policy/page-e966d80d3e88d34f.js","application/javascript","200","OK","Indexable","","0","0.115","",""
"https://stripe.com/","text/html; charset=utf-8","307","Temporary Redirect","Non-Indexable","Redirected","1","0.322","https://stripe.com/in","HTTP Redirect"
"https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww.strique.io%2Fprivacy-policy","","302","Found","Non-Indexable","Redirected","2","0.265","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%2F%3Furl%3Dhttps%3A%2F%2Fwww.strique.io%2Fprivacy-policy","HTTP Redirect"
"https://vercel.com/","text/html; charset=utf-8","200","OK","Indexable","","1","0.035","",""
"https://twitter.com/intent/tweet?text=Privacy%20Policy&url=https%3A%2F%2Fwww.strique.io%2Fprivacy-policy","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.394","https://x.com/intent/tweet?text=Privacy%20Policy&url=https%3A%2F%2Fwww.strique.io%2Fprivacy-policy","HTTP Redirect"
"http://dash.strique.io/","text/plain","308","Permanent Redirect","Non-Indexable","Redirected","1","0.064","https://dash.strique.io/","HTTP Redirect"
"https://www.strique.io/solutions/local-services","text/html; charset=utf-8","200","OK","Indexable","","1","0.233","",""
"https://www.strique.io/solutions/agencies","text/html; charset=utf-8","200","OK","Indexable","","1","0.294","",""
"https://www.strique.io/solutions/b2b-saas","text/html; charset=utf-8","200","OK","Indexable","","1","0.027","",""
"https://www.strique.io/_next/static/chunks/app/solutions/page-01197ccafb3e8413.js","application/javascript","200","OK","Indexable","","0","0.083","",""
"https://www.strique.io/solutions/ecommerce","text/html; charset=utf-8","200","OK","Indexable","","1","0.166","",""
"https://www.strique.io/contact?intent=sales","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","3","0.195","",""
"https://cloud.google.com/","text/html; charset=utf-8","200","OK","Indexable","","1","0.402","",""
"https://www.strique.io/_next/static/chunks/9644-21a4e2fb19bd1253.js","application/javascript","200","OK","Indexable","","0","0.172","",""
"https://www.strique.io/_next/static/chunks/app/pricing/page-07a04ff93c0dafe9.js","application/javascript","200","OK","Indexable","","0","0.226","",""
"https://www.strique.io/for/founders","text/html; charset=utf-8","200","OK","Indexable","","1","0.177","",""
"https://www.strique.io/_next/static/chunks/app/terms/page-e966d80d3e88d34f.js","application/javascript","200","OK","Indexable","","0","0.021","",""
"https://www.strique.io/_next/static/chunks/app/for/page-ea55d66ca7ce1f67.js","application/javascript","200","OK","Indexable","","0","0.273","",""
"https://www.google.com/s2/favicons?domain=google.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/for/cmos","text/html; charset=utf-8","200","OK","Indexable","","1","0.288","",""
"https://www.strique.io/_next/static/chunks/app/product/page-4e6f68f43aaf847f.js","application/javascript","200","OK","Indexable","","0","0.066","",""
"https://www.strique.io/for/marketing-managers","text/html; charset=utf-8","200","OK","Indexable","","1","0.303","",""
"https://www.strique.io/images/product/personalization.jpg","image/jpeg","200","OK","Indexable","","0","0.029","",""
"https://twitter.com/intent/tweet?text=Terms%20of%20Use&url=https%3A%2F%2Fwww.strique.io%2Fterms","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.343","https://x.com/intent/tweet?text=Terms%20of%20Use&url=https%3A%2F%2Fwww.strique.io%2Fterms","HTTP Redirect"
"https://www.google.com/s2/favicons?domain=facebook.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.google.com/s2/favicons?domain=linkedin.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww.strique.io%2Fterms","","302","Found","Non-Indexable","Redirected","2","0.250","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%2F%3Furl%3Dhttps%3A%2F%2Fwww.strique.io%2Fterms","HTTP Redirect"
"https://www.google.com/s2/favicons?domain=pinterest.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.google.com/s2/favicons?domain=tiktok.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/vs/strique-vs-jasper","text/html; charset=utf-8","200","OK","Indexable","","2","0.225","",""
"https://www.strique.io/images/product/brand-profile.jpg","image/jpeg","200","OK","Indexable","","0","0.039","",""
"https://www.google.com/s2/favicons?domain=amazon.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.google.com/s2/favicons?domain=snapchat.com&sz=32","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.strique.io/_next/static/chunks/app/customers/page-b05a5c513057480f.js","application/javascript","200","OK","Indexable","","0","0.054","",""
"https://www.strique.io/_next/static/chunks/2419-027f455112d56ee4.js","application/javascript","200","OK","Indexable","","0","0.067","",""
"https://www.strique.io/images/product/slash-commands.jpg","image/jpeg","200","OK","Indexable","","0","0.263","",""
"https://www.strique.io/vs","text/html; charset=utf-8","200","OK","Indexable","","5","0.249","",""
"https://www.strique.io/vs/strique-vs-adroll","text/html; charset=utf-8","200","OK","Indexable","","2","0.341","",""
"https://twitter.com/intent/tweet?text=Powerlook%20grew%20revenue%2072%%20while%20scaling%20user%20registrations%20and%20conversions.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fpowerlook","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.361","https://x.com/intent/tweet?text=Powerlook%20grew%20revenue%2072%%20while%20scaling%20user%20registrations%20and%20conversions.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fpowerlook","HTTP Redirect"
"https://www.strique.io/images/customer-crimzon.avif","image/avif","200","OK","Indexable","","0","0.213","",""
"https://twitter.com/intent/tweet?text=INC5%20doubled%20net%20sales%20while%20compounding%20topline%20growth%20month%20over%20month.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Finc5","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.504","https://x.com/intent/tweet?text=INC5%20doubled%20net%20sales%20while%20compounding%20topline%20growth%20month%20over%20month.&url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Finc5","HTTP Redirect"
"https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Fpowerlook","","302","Found","Non-Indexable","Redirected","2","0.352","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%2F%3Furl%3Dhttps%3A%2F%2Fwww.strique.io%2Fcustomers%2Fpowerlook","HTTP Redirect"
"https://www.strique.io/_next/static/chunks/app/customers/%5Bslug%5D/page-1a668c85150e543e.js","application/javascript","200","OK","Indexable","","0","0.290","",""
"https://www.strique.io/contact?intent=demo","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","15","0.080","",""
"https://www.strique.io/images/inc5-case-study.png","image/png","200","OK","Indexable","","0","0.256","",""
"https://www.strique.io/images/powerlook-1-new.jpg","image/jpeg","200","OK","Indexable","","0","0.346","",""
"https://www.strique.io/_next/static/chunks/3310-cfb7c4b3c3c2c721.js","application/javascript","200","OK","Indexable","","0","0.035","",""
"https://www.strique.io/_next/static/chunks/app/contact/page-9b7028188fc383e1.js","application/javascript","200","OK","Indexable","","0","0.122","",""
"https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww.strique.io%2Fcustomers%2Finc5","","302","Found","Non-Indexable","Redirected","2","0.914","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%2F%3Furl%3Dhttps%3A%2F%2Fwww.strique.io%2Fcustomers%2Finc5","HTTP Redirect"
"https://www.strique.io/_next/static/chunks/app/vs/page-49284d8976461c60.js","application/javascript","200","OK","Indexable","","0","0.115","",""
"https://www.strique.io/_next/static/chunks/774-f8d90d780acf07a9.js","application/javascript","200","OK","Indexable","","0","0.282","",""
"https://www.strique.io/_next/static/chunks/app/solutions/%5Bslug%5D/page-b24a888aa990aa86.js","application/javascript","200","OK","Indexable","","0","0.211","",""
"https://www.strique.io/contact?intent=careers&role=founding-growth-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.092","",""
"https://www.strique.io/_next/static/chunks/app/vs/%5Bslug%5D/page-bfe1002dc448e0fd.js","application/javascript","200","OK","Indexable","","0","0.334","",""
"https://www.strique.io/contact?intent=careers&role=applied-ml-researcher","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.067","",""
"https://www.strique.io/_next/static/chunks/app/for/%5Bslug%5D/page-e18aba5bf783aee8.js","application/javascript","200","OK","Indexable","","0","0.367","",""
"https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.031","",""
"https://www.strique.io/contact?intent=careers&role=product-designer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.032","",""
"https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.048","",""
"https://www.strique.io/contact?intent=careers&role=revenue-marketer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.071","",""
"https://www.strique.io/contact?intent=careers&role=founding-customer-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.031","",""
"https://www.strique.io/contact?intent=careers&role=ai-apprentice-program","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2","0.026","",""
"https://www.strique.io/_next/static/chunks/2109-b5b1e3a39356b286.js","application/javascript","200","OK","Indexable","","0","0.019","",""
"https://www.strique.io/_next/static/chunks/app/careers/%5Bslug%5D/page-759d5d5ed3d5caa2.js","application/javascript","200","OK","Indexable","","0","0.172","",""
"https://www.strique.io/_next/static/chunks/app/integrations/%5Bslug%5D/page-789236517f247615.js","application/javascript","200","OK","Indexable","","0","0.150","",""
"https://calendly.com/strique/strique-demo-call","text/html; charset=utf-8","200","OK","Indexable","","12","0.587","",""
