"Chain Type","Number of Redirects","Loop","Source","Temp Redirect in Chain","Address","Final Address","Final Indexability","Final Indexability Status","Final Content","Final Status Code","Final Status","Alt Text","Anchor Text","Link Path","Link Position","Content 1","Status Code 1","Status 1","Redirect Type 1","Redirect URL 1","Content 2","Status Code 2","Status 2","Redirect Type 2","Redirect URL 2","Content 3","Status Code 3","Status 3","Redirect Type 3","Redirect URL 3","Content 4","Status Code 4","Status 4","Redirect Type 4","Redirect URL 4","Content 5","Status Code 5","Status 5","Redirect Type 5","Redirect URL 5","Content 6","Status Code 6","Status 6","Redirect Type 6","Redirect URL 6","Content 7","Status Code 7","Status 7","Redirect Type 7","Redirect URL 7","Content 8","Status Code 8","Status 8","Redirect Type 8","Redirect URL 8","Content 9","Status Code 9","Status 9","Redirect Type 9","Redirect URL 9","Content 10","Status Code 10","Status 10","Redirect Type 10","Redirect URL 10"
"HTTP Redirect","1","false","https://www.strique.io/product","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[7]/div/div/div[@class='fig-final-cta-buttons']/a[1]","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/terms","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/terms","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/for","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/for","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[2]/div/div[@class='pricing-grid']/div[1]/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[2]/div/div[@class='pricing-grid']/div[2]/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[2]/div/div[@class='pricing-grid']/div[3]/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/pricing","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[5]/div/div/div[@class='fig-final-cta-buttons']/a[1]","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/privacy-policy","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/privacy-policy","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/trust-center","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/trust-center","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/about","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/about","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/security","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/security","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/customers/crimzon","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/customers/crimzon","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/hubspot","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/hubspot","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/hubspot","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get connected","//body/div[3]/main/section[1]/div[@class='fig-page-padded']/div/a[@class='btn-fill-to-dark']","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/hubspot","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[3]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/contact?intent=careers","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/contact?intent=careers","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/google-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/google-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/google-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get connected","//body/div[3]/main/section[1]/div[@class='fig-page-padded']/div/a[@class='btn-fill-to-dark']","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/google-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[3]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/meta-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/meta-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/meta-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get connected","//body/div[3]/main/section[1]/div[@class='fig-page-padded']/div/a[@class='btn-fill-to-dark']","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/integrations/meta-ads","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[3]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/ai-apprentice-program","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/ai-apprentice-program","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/founding-customer-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/founding-customer-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/revenue-marketer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/revenue-marketer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/senior-full-stack-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/senior-full-stack-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/product-designer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/product-designer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/agent-infrastructure-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/agent-infrastructure-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/applied-ml-researcher","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/applied-ml-researcher","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/founding-growth-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/careers/founding-growth-engineer","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/local-services","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/local-services","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/local-services","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[4]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/agencies","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/agencies","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/agencies","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[4]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/b2b-saas","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/b2b-saas","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/b2b-saas","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[4]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/ecommerce","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/ecommerce","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/solutions/ecommerce","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/main/section[4]/div/div/div[@class='fig-final-cta-buttons']/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/contact?intent=sales","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/contact?intent=sales","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/div/div[2]/div/a","Content","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
"HTTP Redirect","1","false","https://www.strique.io/for/founders","true","https://chat.strique.io/","https://chat.strique.io/auth/sign-in","Unknown","Not crawled","","","","","Get started","//body/div[3]/nav/div/div/a","Navigation","text/html","307","Temporary Redirect","HTTP Redirect","https://chat.strique.io/auth/sign-in"
