"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://urbnworld.com/pages/track-your-order","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9301","9301","9301","1.378","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.096","","","","","","1.1","","","","","","https://urbnworld.com/pages/track-your-order","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/files/urbn_black_website_banners3_compressed.webp?v=1755863234&width=3542","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3319631","3319631","3319631","491.969","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.472","Thu, 03 Sep 2026 09:55:58 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/urbn_black_website_banners3_compressed.webp?v=1755863234&width=3542","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-16_f04a89aa-705b-40bf-bc64-8c03c3c473e0.webp?v=1727452310&width=600","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","97365","97365","97365","14.429","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.378","Thu, 03 Sep 2026 09:55:58 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-16_f04a89aa-705b-40bf-bc64-8c03c3c473e0.webp?v=1727452310&width=600","2026-09-03 15:25:58"
"https://urbnworld.com/products/10000-mah-nano-watermelon-ice-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9403","9403","9403","1.394","","0","","","","","0.000","1","1","","4","2","0","100.000","0","0","0","0","0","0","","","","","","0.111","","","","","","1.1","","","","","","https://urbnworld.com/products/10000-mah-nano-watermelon-ice-power-bank","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/files/urbn_Mega_Stack_website_banner-01.webp?v=1788175539&width=1920","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1177547","1177547","1177547","174.512","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.130","Thu, 03 Sep 2026 09:47:01 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/urbn_Mega_Stack_website_banner-01.webp?v=1788175539&width=1920","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/t/43/assets/aos.js?v=146123878477799097641747039938","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.110","Sat, 08 Aug 2026 08:42:22 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/aos.js?v=146123878477799097641747039938","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/files/3_1_11zon.webp?v=1743764706&width=3196","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","532222","532222","532222","78.875","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.363","Thu, 03 Sep 2026 09:55:58 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/3_1_11zon.webp?v=1743764706&width=3196","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/t/43/assets/header.min.css?v=90878913906552144201747132125","text/css","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.123","Tue, 25 Aug 2026 05:11:25 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/header.min.css?v=90878913906552144201747132125","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/files/63321a3a-16b5-4bd5-bdf7-6025622cbfe8_Logo_3-10-removebg-preview.png?v=1748327377&width=238","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9641","9641","9641","1.429","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.121","Thu, 03 Sep 2026 09:47:01 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/63321a3a-16b5-4bd5-bdf7-6025622cbfe8_Logo_3-10-removebg-preview.png?v=1748327377&width=238","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/files/UPC258_Cables_TB.webp?v=1754903249&width=1250","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","104282","104282","104282","15.455","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.106","Thu, 03 Sep 2026 09:47:01 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/UPC258_Cables_TB.webp?v=1754903249&width=1250","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/files/as_seen_in.webp?v=1748327744&width=400","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","12796","12796","12796","1.896","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.305","Thu, 03 Sep 2026 09:55:58 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/as_seen_in.webp?v=1748327744&width=400","2026-09-03 15:25:59"
"https://urbnworld.com/collections/magtag-powerbanks","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9322","9322","9322","1.382","","0","","","","","0.000","1","1","","4","2","0","100.000","0","0","0","0","0","0","","","","","","0.115","","","","","","1.1","","","","","","https://urbnworld.com/collections/magtag-powerbanks","2026-09-03 15:25:59"
"https://urbnworld.com/collections/nano-powerbank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9313","9313","9313","1.380","","0","","","","","0.000","1","1","","6","2","0","100.000","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://urbnworld.com/collections/nano-powerbank","2026-09-03 15:25:59"
"https://urbnworld.com/products/chargers-universal","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9316","9316","9316","1.381","","0","","","","","0.000","1","1","","5","2","0","100.000","0","0","0","0","0","0","","","","","","0.095","","","","","","1.1","","","","","","https://urbnworld.com/products/chargers-universal","2026-09-03 15:25:59"
"https://urbnworld.com/collections/wireless-charging-stands","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9364","9364","9364","1.388","","0","","","","","0.000","1","1","","8","2","0","100.000","0","0","0","0","0","0","","","","","","0.151","","","","","","1.1","","","","","","https://urbnworld.com/collections/wireless-charging-stands","2026-09-03 15:25:59"
"https://urbnworld.com/collections/ultra-compact-series","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9331","9331","9331","1.383","","0","","","","","0.000","1","1","","4","2","0","100.000","0","0","0","0","0","0","","","","","","0.103","","","","","","1.1","","","","","","https://urbnworld.com/collections/ultra-compact-series","2026-09-03 15:25:59"
"https://urbnworld.com/collections/wireless","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9295","9295","9295","1.378","","0","","","","","0.000","1","1","","9","2","0","100.000","0","0","0","0","0","0","","","","","","0.333","","","","","","1.1","","","","","","https://urbnworld.com/collections/wireless","2026-09-03 15:25:59"
"https://urbnworld.com/apps/product-registration?form=product-registration","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9445","9445","9445","1.400","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://urbnworld.com/apps/product-registration?form=product-registration","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/t/43/assets/footer.min.css?v=157548379168378724601749447835","text/css","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Tue, 18 Aug 2026 14:26:50 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/footer.min.css?v=157548379168378724601749447835","2026-09-03 15:25:59"
"https://urbnworld.com/collections/universal","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9298","9298","9298","1.378","","0","","","","","0.000","1","1","","8","2","0","100.000","0","0","0","0","0","0","","","","","","0.130","","","","","","1.1","","","","","","https://urbnworld.com/collections/universal","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shop/files/Blink_it_117c6da0-2f20-46fd-a44a-db04bc0a1143.png?v=1747994233&width=762","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","40616","40616","40616","6.019","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Thu, 03 Sep 2026 09:55:59 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/Blink_it_117c6da0-2f20-46fd-a44a-db04bc0a1143.png?v=1747994233&width=762","2026-09-03 15:25:59"
"https://urbnworld.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","Tue, 01 Sep 2026 05:56:20 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js","2026-09-03 15:25:59"
"https://urbnworld.com/products/7in1-power-strip","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9310","9310","9310","1.380","","0","","","","","0.000","1","1","","12","2","0","100.000","0","0","0","0","0","0","","","","","","0.095","","","","","","1.1","","","","","","https://urbnworld.com/products/7in1-power-strip","2026-09-03 15:26:00"
"https://urbnworld.com/collections/payal-singhal","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9310","9310","9310","1.380","","0","","","","","0.000","1","1","","10","2","0","100.000","0","0","0","0","0","0","","","","","","0.382","","","","","","1.1","","","","","","https://urbnworld.com/collections/payal-singhal","2026-09-03 15:25:59"
"https://urbnworld.com/collections/10000mah","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9295","9295","9295","1.378","","0","","","","","0.000","1","1","","8","2","0","100.000","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://urbnworld.com/collections/10000mah","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/t/43/assets/common.min.css?v=166174215880572018511747130670","text/css","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.155","Tue, 11 Aug 2026 22:55:24 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/common.min.css?v=166174215880572018511747130670","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/files/Urbn_website_banners_200W_Hub_Desktop-01.webp?v=1784538523&width=2000","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","224325","224325","224325","33.245","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.336","Thu, 03 Sep 2026 09:55:59 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/Urbn_website_banners_200W_Hub_Desktop-01.webp?v=1784538523&width=2000","2026-09-03 15:25:59"
"https://urbnworld.com/collections/link-powerbanks","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9316","9316","9316","1.381","","0","","","","","0.000","1","1","","4","2","0","100.000","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://urbnworld.com/collections/link-powerbanks","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/files/GaN_Pro_1.webp?v=1743769001&width=750","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","130042","130042","130042","19.272","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.346","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/GaN_Pro_1.webp?v=1743769001&width=750","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/files/Link_1_1.webp?v=1743767080&width=750","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","190289","190289","190289","28.201","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.173","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/Link_1_1.webp?v=1743767080&width=750","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/files/urbn_website-03.webp?v=1784552097&width=1869","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","859696","859696","859696","127.407","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.199","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/urbn_website-03.webp?v=1784552097&width=1869","2026-09-03 15:26:00"
"https://urbnworld.com/pages/corporate-orders","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9301","9301","9301","1.378","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","2.158","","","","","","1.1","","","","","","https://urbnworld.com/pages/corporate-orders","2026-09-03 15:25:58"
"https://urbnworld.com/cdn/shop/files/3_2_11zon.webp?v=1743764707&width=4500","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","246311","246311","246311","36.503","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.648","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/3_2_11zon.webp?v=1743764707&width=4500","2026-09-03 15:26:00"
"https://urbnworld.com/pages/replacement-only","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9301","9301","9301","1.378","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://urbnworld.com/pages/replacement-only","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-20.webp?v=1727443480&width=600","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","95366","95366","95366","14.133","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-20.webp?v=1727443480&width=600","2026-09-03 15:26:00"
"https://urbnworld.com/products/bang-3000","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9267","9267","9267","1.373","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://urbnworld.com/products/bang-3000","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/t/43/assets/jquery.min.js?v=149281586601035762361747039939","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Thu, 03 Sep 2026 00:00:26 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/jquery.min.js?v=149281586601035762361747039939","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/files/2_2_11zon.webp?v=1743764709&width=4500","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","192091","192091","192091","28.468","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.278","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/2_2_11zon.webp?v=1743764709&width=4500","2026-09-03 15:26:00"
"https://urbnworld.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.8.9.min.js","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.112","Tue, 01 Sep 2026 13:09:05 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.8.9.min.js","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/t/43/assets/cart-ajax.js?v=108213927630004571971747039938","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.128","Fri, 21 Aug 2026 19:29:45 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/t/43/assets/cart-ajax.js?v=108213927630004571971747039938","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/files/Urbn_website_banners_Nano_Zap_70_W_-01.webp?v=1784539439&width=2000","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1742918","1742918","1742918","258.300","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.135","Thu, 03 Sep 2026 09:46:59 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/Urbn_website_banners_Nano_Zap_70_W_-01.webp?v=1784539439&width=2000","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-17.webp?v=1727443839&width=600","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","91739","91739","91739","13.596","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.336","Thu, 03 Sep 2026 09:56:00 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/drop_down_thumbnails-17.webp?v=1727443839&width=600","2026-09-03 15:26:01"
"https://urbnworld.com/cdn/shop/files/urbn_black_website_banners5_compressed.webp?v=1755863341&width=3542","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1408607","1408607","1408607","208.756","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Thu, 03 Sep 2026 09:56:01 GMT","","","","","1.1","","","","","","https://urbnworld.com/cdn/shop/files/urbn_black_website_banners5_compressed.webp?v=1755863341&width=3542","2026-09-03 15:26:01"
"https://urbnworld.com/pages/black-edition","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9270","9270","9270","1.374","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.109","","","","","","1.1","","","","","","https://urbnworld.com/pages/black-edition","2026-09-03 15:26:01"
"https://urbnworld.com/pages/warranty","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9255","9255","9255","1.372","","0","","","","","0.000","1","1","","2","2","0","100.000","0","0","0","0","0","0","","","","","","0.099","","","","","","1.1","","","","","","https://urbnworld.com/pages/warranty","2026-09-03 15:26:01"
